KO	GENE
ko05130	AYCG.ctg2.29
ko05130	AYCG.ctg31.324
ko05130	AYCG.ctg4.353
ko05130	add.AYCG.ctg21.65
ko05130	add.AYCG.ctg50.5
ko05130	add.AYCG.ctg34.115
ko05130	add.AYCG.ctg97.3
ko05130	AYCG.ctg36.100
ko05130	AYCG.ctg27.122
ko05130	add.AYCG.ctg2.140
ko05130	add.AYCG.ctg9.177
ko05130	AYCG.ctg49.31
ko05130	AYCG.ctg20.161
ko05130	AYCG.ctg48.1
ko05130	add.AYCG.ctg2.225
ko05130	AYCG.ctg27.21
ko05130	AYCG.ctg34.284
ko05130	AYCG.ctg8.140
ko05130	AYCG.ctg14.197
ko05130	AYCG.ctg311.1
ko05130	AYCG.ctg16.153
ko05130	AYCG.ctg56.3
ko05130	AYCG.ctg15.218
ko05130	AYCG.ctg22.196
ko05130	AYCG.ctg51.15
ko05130	AYCG.ctg24.216
ko05130	AYCG.ctg3.400
ko05130	add.AYCG.ctg61.2
ko05130	AYCG.ctg30.3
ko05130	AYCG.ctg2.354
ko05130	add.AYCG.ctg34.160
ko05130	add.AYCG.ctg1036.1
ko05130	add.AYCG.ctg15.41
ko05130	add.AYCG.ctg9.6
ko05130	add.AYCG.ctg17.85
ko05130	AYCG.ctg21.550
ko05130	AYCG.ctg17.156
ko05130	AYCG.ctg754.1
ko05130	AYCG.ctg9.24
ko05130	add.AYCG.ctg8.53
ko05130	AYCG.ctg10.444
ko05130	AYCG.ctg25.207
ko05130	add.AYCG.ctg4.170
ko05130	AYCG.ctg18.229
ko05130	add.AYCG.ctg43.16
ko05130	AYCG.ctg28.125
ko05130	AYCG.ctg5.625
ko05130	add.AYCG.ctg10.141
ko05130	add.AYCG.ctg5.229
ko05130	add.AYCG.ctg2.47
ko05130	AYCG.ctg45.11
ko05130	add.AYCG.ctg7.308
ko05130	add.AYCG.ctg20.152
ko05130	AYCG.ctg5.32
ko05130	AYCG.ctg21.208
ko05130	AYCG.ctg5.553
ko05130	AYCG.ctg7.257
ko05130	AYCG.ctg20.74
ko05130	AYCG.ctg51.27
ko05130	AYCG.ctg36.168
ko05130	AYCG.ctg32.15
ko05130	add.AYCG.ctg18.38
ko05130	AYCG.ctg37.13
ko05130	AYCG.ctg14.26
ko05130	AYCG.ctg11.38
ko05130	AYCG.ctg23.334
ko05130	AYCG.ctg10.15
ko05130	add.AYCG.ctg30.72
ko05130	AYCG.ctg7.454
ko05130	AYCG.ctg18.5
ko05130	AYCG.ctg5.157
ko05130	AYCG.ctg11.250
ko05130	AYCG.ctg33.66
ko05130	add.AYCG.ctg5.231
ko05130	AYCG.ctg26.99
ko05130	AYCG.ctg21.192
ko05130	AYCG.ctg14.130
ko05130	AYCG.ctg3.348
ko05130	add.AYCG.ctg50.6
ko05130	add.AYCG.ctg39.20
ko05130	add.AYCG.ctg11.93
ko05130	AYCG.ctg20.453
ko05130	AYCG.ctg22.205
ko05130	add.AYCG.ctg39.39
ko05130	AYCG.ctg2.12
ko05130	AYCG.ctg39.24
ko05130	add.AYCG.ctg5.72
ko05130	add.AYCG.ctg34.118
ko05130	AYCG.ctg5.449
ko05130	AYCG.ctg4.56
ko05130	AYCG.ctg25.188
ko05130	add.AYCG.ctg5.368
ko05130	AYCG.ctg25.340
ko05130	AYCG.ctg24.141
ko05130	AYCG.ctg34.189
ko05130	AYCG.ctg20.35
ko05130	AYCG.ctg3.246
ko05130	add.AYCG.ctg18.105
ko05130	add.AYCG.ctg34.70
ko05130	AYCG.ctg5.323
ko05130	AYCG.ctg19.101
ko05130	AYCG.ctg9.313
ko05130	AYCG.ctg4.321
ko05130	add.AYCG.ctg3.171
ko05130	AYCG.ctg20.564
ko05130	add.AYCG.ctg4.193
ko05130	AYCG.ctg1.778
ko05130	AYCG.ctg1.419
ko05130	AYCG.ctg7.59
ko05130	AYCG.ctg46.20
ko05130	AYCG.ctg57.20
ko05130	AYCG.ctg9.673
ko05130	AYCG.ctg2.639
ko05130	add.AYCG.ctg14.107
ko05130	AYCG.ctg32.227
ko05130	AYCG.ctg9.320
ko05130	AYCG.ctg21.354
ko05130	add.AYCG.ctg32.37
ko05130	AYCG.ctg5.84
ko05130	AYCG.ctg34.359
ko05130	add.AYCG.ctg23.146
ko05130	AYCG.ctg5.85
ko05130	add.AYCG.ctg20.140
ko05130	AYCG.ctg498.2
ko05130	AYCG.ctg4.222
ko05130	AYCG.ctg34.613
ko05130	AYCG.ctg11.36
ko05130	add.AYCG.ctg23.135
ko05130	AYCG.ctg7.813
ko05130	AYCG.ctg311.2
ko05130	add.AYCG.ctg269.1
ko05130	AYCG.ctg1.165
ko05130	AYCG.ctg14.289
ko05130	AYCG.ctg7.1032
ko05130	add.AYCG.ctg7.270
ko05130	AYCG.ctg28.167
ko05130	AYCG.ctg36.70
ko05130	AYCG.ctg13.183
ko05130	AYCG.ctg7.717
ko05130	AYCG.ctg28.178
ko05130	add.AYCG.ctg3.51
ko05130	AYCG.ctg4.430
ko05130	add.AYCG.ctg34.12
ko05130	AYCG.ctg2.451
ko05130	AYCG.ctg4.4
ko05130	AYCG.ctg1.680
ko05130	AYCG.ctg6.251
ko05130	AYCG.ctg11.22
ko05130	add.AYCG.ctg13.96
ko05130	add.AYCG.ctg33.49
ko05130	add.AYCG.ctg14.46
ko05130	AYCG.ctg2.545
ko05130	AYCG.ctg29.71
ko05130	AYCG.ctg3.644
ko05130	AYCG.ctg21.25
ko05130	AYCG.ctg21.193
ko05130	AYCG.ctg6.164
ko05130	AYCG.ctg20.586
ko05130	add.AYCG.ctg30.64
ko05130	AYCG.ctg20.493
ko05130	AYCG.ctg13.51
ko05130	AYCG.ctg13.185
ko05130	add.AYCG.ctg29.99
ko05130	add.AYCG.ctg22.71
ko05130	AYCG.ctg2.701
ko05130	AYCG.ctg39.67
ko05130	AYCG.ctg19.10
ko05130	add.AYCG.ctg40.25
ko05130	AYCG.ctg9.722
ko05130	AYCG.ctg33.6
ko05130	add.AYCG.ctg2.298
ko05130	AYCG.ctg2.298
ko05130	AYCG.ctg30.165
ko05130	AYCG.ctg4.350
ko05130	add.AYCG.ctg22.32
ko05130	add.AYCG.ctg11.88
ko05130	add.AYCG.ctg34.21
ko05130	AYCG.ctg31.65
ko05130	AYCG.ctg9.307
ko05130	add.AYCG.ctg23.22
ko05130	add.AYCG.ctg1.57
ko05130	AYCG.ctg38.22
ko05130	AYCG.ctg30.113
ko05130	add.AYCG.ctg31.51
ko05130	add.AYCG.ctg30.74
ko05130	AYCG.ctg31.258
ko05130	AYCG.ctg12.238
ko05130	AYCG.ctg14.336
ko05130	AYCG.ctg7.249
ko05130	AYCG.ctg31.264
ko05130	AYCG.ctg1.408
ko05130	AYCG.ctg96.15
ko05130	AYCG.ctg1.77
ko05130	AYCG.ctg43.37
ko05130	AYCG.ctg56.2
ko05130	add.AYCG.ctg7.5
ko05130	AYCG.ctg7.55
ko05130	AYCG.ctg36.80
ko05130	add.AYCG.ctg23.139
ko05130	add.AYCG.ctg1130.7
ko05130	AYCG.ctg7.173
ko05130	AYCG.ctg14.245
ko05130	AYCG.ctg20.346
ko05130	AYCG.ctg27.123
ko05130	add.AYCG.ctg53.13
ko05130	add.AYCG.ctg34.120
ko05130	add.AYCG.ctg5.67
ko05130	AYCG.ctg14.243
ko05130	AYCG.ctg7.1030
ko05130	add.AYCG.ctg18.104
ko05130	AYCG.ctg20.34
ko05130	AYCG.ctg3.104
ko05130	AYCG.ctg15.69
ko05130	AYCG.ctg9.193
ko05130	AYCG.ctg21.164
ko05130	AYCG.ctg4.562
ko05130	AYCG.ctg5.758
ko05130	AYCG.ctg4.431
ko05130	add.AYCG.ctg36.39
ko05130	add.AYCG.ctg10.225
ko05130	add.AYCG.ctg2.204
ko05130	AYCG.ctg32.380
ko05130	AYCG.ctg16.94
ko05130	AYCG.ctg46.92
ko05130	AYCG.ctg17.172
ko05132	add.AYCG.ctg1.87
ko05132	AYCG.ctg7.690
ko05132	AYCG.ctg33.88
ko05132	add.AYCG.ctg175.3
ko05132	add.AYCG.ctg34.100
ko05132	AYCG.ctg20.36
ko05132	AYCG.ctg5.312
ko05132	AYCG.ctg10.265
ko05132	add.AYCG.ctg269.2
ko05132	AYCG.ctg24.63
ko05132	AYCG.ctg39.23
ko05132	AYCG.ctg391.1
ko05132	AYCG.ctg3.101
ko05132	AYCG.ctg13.155
ko05132	AYCG.ctg5.71
ko05132	add.AYCG.ctg4.129
ko05132	AYCG.ctg36.23
ko05132	AYCG.ctg50.22
ko05132	add.AYCG.ctg34.46
ko05132	add.AYCG.ctg4.33
ko05132	add.AYCG.ctg22.119
ko05132	AYCG.ctg9.499
ko05132	AYCG.ctg9.327
ko05132	add.AYCG.ctg13.81
ko05132	AYCG.ctg1.12
ko05132	AYCG.ctg38.106
ko05132	AYCG.ctg32.139
ko05132	AYCG.ctg23.47
ko05132	AYCG.ctg3.307
ko05132	add.AYCG.ctg210.2
ko05132	AYCG.ctg34.462
ko05132	AYCG.ctg34.170
ko05132	AYCG.ctg36.141
ko05132	add.AYCG.ctg8.50
ko05132	AYCG.ctg5.328
ko05132	add.AYCG.ctg5.130
ko05132	add.AYCG.ctg34.127
ko05132	add.AYCG.ctg20.203
ko05132	AYCG.ctg3.309
ko05132	add.AYCG.ctg11.5
ko05132	AYCG.ctg23.106
ko05132	add.AYCG.ctg14.50
ko05132	add.AYCG.ctg6.119
ko05132	AYCG.ctg20.73
ko05132	AYCG.ctg691.1
ko05132	AYCG.ctg1.52
ko05132	AYCG.ctg7.986
ko05132	add.AYCG.ctg36.26
ko05132	AYCG.ctg7.645
ko05132	AYCG.ctg34.448
ko05132	AYCG.ctg18.241
ko05132	AYCG.ctg97.17
ko05132	AYCG.ctg25.232
ko05132	AYCG.ctg1.269
ko05132	AYCG.ctg23.272
ko05132	AYCG.ctg5.976
ko05132	add.AYCG.ctg36.105
ko05132	AYCG.ctg12.48
ko05132	AYCG.ctg7.410
ko05132	AYCG.ctg5.200
ko05132	add.AYCG.ctg834.1
ko05132	add.AYCG.ctg2.221
ko05132	AYCG.ctg7.446
ko05132	add.AYCG.ctg54.5
ko05132	add.AYCG.ctg25.112
ko05132	add.AYCG.ctg6.120
ko05132	add.AYCG.ctg7.345
ko05132	AYCG.ctg23.224
ko05132	AYCG.ctg34.95
ko05132	AYCG.ctg20.93
ko05132	AYCG.ctg59.37
ko05132	AYCG.ctg3.377
ko05132	AYCG.ctg1.403
ko05132	AYCG.ctg24.420
ko05132	AYCG.ctg24.419
ko05132	AYCG.ctg2.745
ko05132	add.AYCG.ctg20.182
ko05132	add.AYCG.ctg36.36
ko05132	AYCG.ctg3.253
ko05132	AYCG.ctg7.181
ko05132	AYCG.ctg20.187
ko05132	AYCG.ctg11.79
ko05132	add.AYCG.ctg29.114
ko05132	AYCG.ctg7.344
ko05132	AYCG.ctg56.39
ko05132	AYCG.ctg34.294
ko05132	AYCG.ctg20.153
ko05132	add.AYCG.ctg2.137
ko05132	add.AYCG.ctg47.20
ko05132	add.AYCG.ctg24.98
ko05132	AYCG.ctg3.406
ko05132	add.AYCG.ctg29.100
ko05132	add.AYCG.ctg1.261
ko05132	AYCG.ctg7.668
ko05132	AYCG.ctg3.43
ko05132	AYCG.ctg97.2
ko05132	add.AYCG.ctg34.159
ko05132	add.AYCG.ctg4.233
ko05132	add.AYCG.ctg25.163
ko05132	AYCG.ctg20.425
ko05132	AYCG.ctg4.219
ko05132	AYCG.ctg56.14
ko05132	AYCG.ctg32.288
ko05132	add.AYCG.ctg1036.3
ko05132	AYCG.ctg9.354
ko05132	AYCG.ctg16.251
ko05132	AYCG.ctg24.226
ko05132	add.AYCG.ctg34.98
ko05132	AYCG.ctg34.422
ko05132	AYCG.ctg36.170
ko05132	AYCG.ctg12.183
ko05132	AYCG.ctg17.226
ko05132	AYCG.ctg20.158
ko05132	AYCG.ctg3.584
ko05132	add.AYCG.ctg1036.2
ko05132	AYCG.ctg20.352
ko05132	AYCG.ctg34.621
ko05132	AYCG.ctg30.108
ko05132	AYCG.ctg714.1
ko05132	add.AYCG.ctg14.145
ko05132	AYCG.ctg14.105
ko05132	AYCG.ctg3.306
ko05132	AYCG.ctg17.193
ko05132	add.AYCG.ctg667.11
ko05132	add.AYCG.ctg2.222
ko05132	add.AYCG.ctg12.63
ko05132	AYCG.ctg7.1134
ko05132	add.AYCG.ctg36.38
ko05132	AYCG.ctg24.142
ko05132	add.AYCG.ctg20.58
ko05132	add.AYCG.ctg97.4
ko05132	AYCG.ctg1681.1
ko05132	AYCG.ctg3.436
ko05132	add.AYCG.ctg37.48
ko05132	AYCG.ctg34.62
ko05132	add.AYCG.ctg10.168
ko05132	add.AYCG.ctg7.391
ko05132	AYCG.ctg1.350
ko05132	add.AYCG.ctg6.41
ko05132	add.AYCG.ctg14.110
ko05132	AYCG.ctg8.92
ko05132	add.AYCG.ctg97.5
ko05132	add.AYCG.ctg8.85
ko05132	add.AYCG.ctg29.23
ko05132	AYCG.ctg24.77
ko05132	AYCG.ctg12.264
ko05132	AYCG.ctg22.197
ko05132	add.AYCG.ctg18.107
ko05132	AYCG.ctg2.229
ko05132	AYCG.ctg20.203
ko05132	add.AYCG.ctg18.103
ko05132	AYCG.ctg64.44
ko05132	add.AYCG.ctg8.54
ko05132	add.AYCG.ctg2.139
ko05132	AYCG.ctg31.330
ko05132	AYCG.ctg14.299
ko05132	AYCG.ctg14.298
ko05132	add.AYCG.ctg41.31
ko05132	AYCG.ctg2.231
ko05132	add.AYCG.ctg31.50
ko05132	AYCG.ctg5.19
ko05132	AYCG.ctg11.62
ko05132	AYCG.ctg13.153
ko05132	AYCG.ctg23.371
ko05132	AYCG.ctg15.65
ko05132	add.AYCG.ctg9.153
ko05132	AYCG.ctg2.62
ko05132	add.AYCG.ctg6.95
ko05132	AYCG.ctg7.888
ko05132	AYCG.ctg12.325
ko05132	AYCG.ctg25.479
ko05132	AYCG.ctg1.230
ko05132	add.AYCG.ctg32.88
ko05132	add.AYCG.ctg10.169
ko05132	AYCG.ctg37.88
ko05132	AYCG.ctg7.742
ko05132	add.AYCG.ctg12.114
ko05132	AYCG.ctg18.8
ko05132	add.AYCG.ctg3.48
ko05132	AYCG.ctg33.23
ko05132	AYCG.ctg3.386
ko05132	AYCG.ctg64.41
ko05132	AYCG.ctg34.390
ko05132	add.AYCG.ctg34.125
ko05132	add.AYCG.ctg31.127
ko05132	AYCG.ctg10.379
ko05132	AYCG.ctg24.326
ko05132	AYCG.ctg4.58
ko05132	add.AYCG.ctg34.60
ko05132	AYCG.ctg31.12
ko05132	AYCG.ctg34.102
ko05132	AYCG.ctg69.16
ko05132	AYCG.ctg4.53
ko05132	add.AYCG.ctg7.249
ko05132	AYCG.ctg7.1112
ko05132	add.AYCG.ctg24.85
ko05132	AYCG.ctg4.504
ko05132	add.AYCG.ctg10.24
ko05132	AYCG.ctg10.209
ko05132	AYCG.ctg11.115
ko05132	add.AYCG.ctg973.1
ko05132	add.AYCG.ctg2.138
ko05132	AYCG.ctg1.302
ko05132	AYCG.ctg22.51
ko05132	AYCG.ctg7.925
ko05132	AYCG.ctg5.463
ko05132	add.AYCG.ctg2.169
ko05132	AYCG.ctg32.68
ko05132	AYCG.ctg6.206
ko05132	AYCG.ctg2.365
ko05132	AYCG.ctg3.283
ko05132	add.AYCG.ctg25.64
ko05132	AYCG.ctg8.104
ko05132	add.AYCG.ctg15.30
ko05132	AYCG.ctg19.260
ko05132	AYCG.ctg12.281
ko05132	AYCG.ctg10.430
ko05132	AYCG.ctg36.63
ko05132	AYCG.ctg24.458
ko05132	add.AYCG.ctg5.71
ko05132	AYCG.ctg7.201
ko05132	AYCG.ctg25.256
ko05132	add.AYCG.ctg34.66
ko05132	add.AYCG.ctg11.44
ko05132	add.AYCG.ctg64.1
ko05132	AYCG.ctg17.103
ko05132	add.AYCG.ctg10.64
ko05132	AYCG.ctg5.728
ko05132	AYCG.ctg10.544
ko05132	AYCG.ctg1.536
ko05132	AYCG.ctg33.9
ko05132	add.AYCG.ctg34.124
ko05132	AYCG.ctg30.105
ko05132	AYCG.ctg6.405
ko05132	AYCG.ctg6.402
ko05132	AYCG.ctg9.387
ko05132	add.AYCG.ctg175.2
ko05132	AYCG.ctg17.155
ko05132	AYCG.ctg3.590
ko05132	AYCG.ctg17.251
ko05132	add.AYCG.ctg1.89
ko05132	add.AYCG.ctg21.28
ko05132	AYCG.ctg24.133
ko05132	AYCG.ctg11.37
ko05132	AYCG.ctg56.1
ko05132	AYCG.ctg23.246
ko05132	AYCG.ctg20.51
ko05132	AYCG.ctg13.18
ko05132	add.AYCG.ctg58.3
ko05132	AYCG.ctg31.202
ko05132	AYCG.ctg7.71
ko05132	AYCG.ctg5.819
ko05132	AYCG.ctg58.15
ko05132	AYCG.ctg32.72
ko05132	AYCG.ctg14.136
ko05132	AYCG.ctg1.432
ko05132	AYCG.ctg31.176
ko05132	AYCG.ctg25.314
ko05132	AYCG.ctg49.71
ko05132	add.AYCG.ctg30.71
ko05132	AYCG.ctg2.64
ko05132	AYCG.ctg27.58
ko05132	AYCG.ctg4.320
ko05132	AYCG.ctg9.509
ko05132	add.AYCG.ctg20.134
ko05132	add.AYCG.ctg605.1
ko05132	AYCG.ctg14.252
ko05132	add.AYCG.ctg7.333
ko05132	add.AYCG.ctg21.251
ko05132	AYCG.ctg21.143
ko05132	add.AYCG.ctg25.65
ko05132	AYCG.ctg18.55
ko05132	AYCG.ctg4.554
ko05132	AYCG.ctg3.267
ko05132	AYCG.ctg51.4
ko05132	AYCG.ctg10.491
ko05132	AYCG.ctg20.439
ko05132	add.AYCG.ctg65.7
ko05132	AYCG.ctg12.221
ko05132	AYCG.ctg16.161
ko05132	AYCG.ctg7.396
ko05132	AYCG.ctg26.71
ko05132	add.AYCG.ctg175.1
ko05132	AYCG.ctg30.85
ko05132	add.AYCG.ctg31.22
ko05132	AYCG.ctg53.48
ko05132	AYCG.ctg10.543
ko05132	AYCG.ctg65.18
ko05132	add.AYCG.ctg24.156
ko05132	add.AYCG.ctg24.119
ko05132	add.AYCG.ctg34.122
ko05132	AYCG.ctg24.287
ko05132	AYCG.ctg10.117
ko05132	AYCG.ctg39.68
ko05132	add.AYCG.ctg9.164
ko05132	AYCG.ctg3.123
ko05132	AYCG.ctg17.106
ko05132	AYCG.ctg10.363
ko05132	AYCG.ctg22.25
ko05132	AYCG.ctg15.96
ko05132	AYCG.ctg498.1
ko05132	AYCG.ctg5.685
ko05132	AYCG.ctg7.262
ko05132	AYCG.ctg36.167
ko05132	AYCG.ctg24.296
ko05132	add.AYCG.ctg1299.1
ko05132	AYCG.ctg5.330
ko05132	add.AYCG.ctg29.101
ko05132	AYCG.ctg38.108
ko05132	add.AYCG.ctg2.396
ko05132	AYCG.ctg66.2
ko05132	AYCG.ctg10.431
ko05132	AYCG.ctg1.243
ko05132	AYCG.ctg57.72
ko05132	add.AYCG.ctg9.12
ko05132	AYCG.ctg6.163
ko05132	AYCG.ctg3.356
ko05132	AYCG.ctg1.196
ko05132	add.AYCG.ctg9.83
ko05132	AYCG.ctg36.67
ko05132	AYCG.ctg20.481
ko05132	AYCG.ctg97.18
ko05132	add.AYCG.ctg6.63
ko05132	AYCG.ctg14.107
ko05132	add.AYCG.ctg34.113
ko05132	AYCG.ctg24.416
ko05132	AYCG.ctg18.226
ko05132	AYCG.ctg34.120
ko05132	AYCG.ctg27.184
ko05132	add.AYCG.ctg20.129
ko05132	add.AYCG.ctg4.144
ko05132	AYCG.ctg1.492
ko05132	add.AYCG.ctg34.72
ko05132	AYCG.ctg36.171
ko05132	AYCG.ctg3.467
ko05132	AYCG.ctg1.60
ko05132	AYCG.ctg7.155
ko05132	AYCG.ctg28.248
ko05132	add.AYCG.ctg5.16
ko05132	AYCG.ctg34.91
ko05132	add.AYCG.ctg2.136
ko05132	AYCG.ctg22.122
ko05132	AYCG.ctg34.126
ko05132	AYCG.ctg17.104
ko05132	AYCG.ctg1.315
ko05132	add.AYCG.ctg33.75
ko05132	add.AYCG.ctg30.76
ko05132	AYCG.ctg43.64
ko05132	AYCG.ctg18.210
ko05132	AYCG.ctg21.471
ko05132	AYCG.ctg5.937
ko05132	add.AYCG.ctg23.79
ko05132	AYCG.ctg7.1045
ko05132	add.AYCG.ctg12.141
ko05132	AYCG.ctg51.49
ko05132	add.AYCG.ctg24.115
ko05132	AYCG.ctg25.266
ko05132	AYCG.ctg5.161
ko05132	AYCG.ctg5.468
ko05132	AYCG.ctg22.182
ko05132	AYCG.ctg28.203
ko05132	add.AYCG.ctg39.32
ko05132	add.AYCG.ctg50.39
ko05132	AYCG.ctg2.160
ko05132	add.AYCG.ctg239.1
ko05132	AYCG.ctg51.59
ko05132	add.AYCG.ctg7.436
ko05132	add.AYCG.ctg13.32
ko05132	AYCG.ctg12.314
ko05132	AYCG.ctg34.34
ko05132	AYCG.ctg20.78
ko05132	add.AYCG.ctg491.1
ko05132	AYCG.ctg6.210
ko05132	AYCG.ctg38.63
ko05132	add.AYCG.ctg14.60
ko05132	add.AYCG.ctg14.75
ko05132	AYCG.ctg13.41
ko05132	add.AYCG.ctg2.220
ko05132	add.AYCG.ctg13.80
ko05132	AYCG.ctg40.35
ko05132	AYCG.ctg32.250
ko05132	AYCG.ctg7.1130
ko05132	AYCG.ctg5.1042
ko05132	AYCG.ctg5.311
ko05132	AYCG.ctg15.41
ko05132	AYCG.ctg24.357
ko05132	AYCG.ctg19.221
ko05132	AYCG.ctg1.405
ko05132	add.AYCG.ctg445.1
ko05132	AYCG.ctg17.169
ko05132	add.AYCG.ctg37.53
ko05132	add.AYCG.ctg2.395
ko05132	AYCG.ctg34.118
ko05132	add.AYCG.ctg1118.1
ko05132	add.AYCG.ctg5.305
ko05132	AYCG.ctg24.371
ko05132	add.AYCG.ctg34.128
ko05132	AYCG.ctg4.86
ko05132	AYCG.ctg56.23
ko05132	AYCG.ctg8.94
ko05132	add.AYCG.ctg20.222
ko05132	add.AYCG.ctg8.52
ko05132	add.AYCG.ctg30.55
ko05132	AYCG.ctg24.430
ko05132	AYCG.ctg1.650
ko05132	AYCG.ctg15.97
ko05132	AYCG.ctg6.72
ko05132	AYCG.ctg18.46
ko05132	add.AYCG.ctg667.10
ko05132	AYCG.ctg3.268
ko05132	AYCG.ctg6.404
ko05132	AYCG.ctg46.56
ko05132	AYCG.ctg13.12
ko05132	AYCG.ctg32.397
ko05132	AYCG.ctg11.35
ko05132	add.AYCG.ctg3.201
ko05132	AYCG.ctg5.1027
ko05132	AYCG.ctg17.225
ko05132	AYCG.ctg22.251
ko05132	add.AYCG.ctg20.116
ko05132	AYCG.ctg17.157
ko05132	add.AYCG.ctg34.102
ko05132	AYCG.ctg1.445
ko05132	add.AYCG.ctg175.4
ko05132	AYCG.ctg15.51
ko05132	AYCG.ctg3.646
ko05132	AYCG.ctg7.1148
ko05132	add.AYCG.ctg2.135
ko05132	AYCG.ctg50.11
ko05132	add.AYCG.ctg25.98
ko05132	AYCG.ctg6.327
ko05132	add.AYCG.ctg1553.1
ko05132	AYCG.ctg27.185
ko05132	add.AYCG.ctg3.101
ko05132	AYCG.ctg23.131
ko05132	AYCG.ctg9.31
ko05132	add.AYCG.ctg7.87
ko05132	add.AYCG.ctg24.118
ko05132	AYCG.ctg36.191
ko05132	add.AYCG.ctg39.38
ko05132	AYCG.ctg38.66
ko05132	AYCG.ctg7.517
ko05132	AYCG.ctg36.126
ko05132	AYCG.ctg30.104
ko05132	AYCG.ctg22.192
ko05132	add.AYCG.ctg7.175
ko05132	AYCG.ctg34.335
ko05132	AYCG.ctg5.74
ko05132	AYCG.ctg37.153
ko05132	add.AYCG.ctg37.54
ko05132	AYCG.ctg2.433
ko05132	add.AYCG.ctg51.5
ko05132	AYCG.ctg13.9
ko05132	AYCG.ctg25.87
ko05132	AYCG.ctg2.350
ko05132	AYCG.ctg7.512
ko05132	AYCG.ctg29.6
ko05132	add.AYCG.ctg4.253
ko05132	add.AYCG.ctg64.9
ko05132	AYCG.ctg1.351
ko05132	AYCG.ctg17.235
ko05132	AYCG.ctg2.159
ko05132	AYCG.ctg10.371
ko05132	AYCG.ctg33.14
ko05132	AYCG.ctg43.45
ko05132	add.AYCG.ctg77.12
ko05132	AYCG.ctg2.504
ko05132	AYCG.ctg23.46
ko05132	add.AYCG.ctg1.217
ko05132	add.AYCG.ctg39.37
ko05132	add.AYCG.ctg8.65
ko05132	add.AYCG.ctg9.132
ko05132	add.AYCG.ctg10.163
ko05132	AYCG.ctg18.228
ko05132	AYCG.ctg18.139
ko05132	AYCG.ctg10.141
ko05132	add.AYCG.ctg17.80
ko05132	AYCG.ctg36.101
ko05132	AYCG.ctg34.193
ko05132	AYCG.ctg7.751
ko05132	AYCG.ctg36.169
ko05132	add.AYCG.ctg9.7
ko05132	AYCG.ctg32.130
ko05132	AYCG.ctg34.264
ko05132	AYCG.ctg5.710
ko05132	AYCG.ctg5.670
ko05132	AYCG.ctg2.154
ko05132	add.AYCG.ctg36.37
ko05132	add.AYCG.ctg97.7
ko05132	AYCG.ctg28.170
ko05132	AYCG.ctg2.29
ko05132	AYCG.ctg37.136
ko05132	AYCG.ctg31.324
ko05132	AYCG.ctg4.353
ko05132	add.AYCG.ctg21.65
ko05132	add.AYCG.ctg50.5
ko05132	add.AYCG.ctg34.115
ko05132	add.AYCG.ctg97.3
ko05132	AYCG.ctg36.100
ko05132	AYCG.ctg27.122
ko05132	add.AYCG.ctg2.140
ko05132	add.AYCG.ctg9.177
ko05132	AYCG.ctg49.31
ko05132	AYCG.ctg48.1
ko05132	add.AYCG.ctg2.225
ko05132	AYCG.ctg76.1
ko05132	AYCG.ctg27.21
ko05132	add.AYCG.ctg65.8
ko05132	AYCG.ctg34.284
ko05132	AYCG.ctg14.197
ko05132	AYCG.ctg311.1
ko05132	AYCG.ctg56.3
ko05132	AYCG.ctg15.218
ko05132	AYCG.ctg22.196
ko05132	AYCG.ctg51.15
ko05132	AYCG.ctg24.216
ko05132	AYCG.ctg28.204
ko05132	add.AYCG.ctg61.2
ko05132	AYCG.ctg30.3
ko05132	AYCG.ctg2.354
ko05132	add.AYCG.ctg34.160
ko05132	add.AYCG.ctg1036.1
ko05132	add.AYCG.ctg15.41
ko05132	add.AYCG.ctg9.6
ko05132	add.AYCG.ctg17.85
ko05132	AYCG.ctg21.550
ko05132	AYCG.ctg17.156
ko05132	AYCG.ctg754.1
ko05132	AYCG.ctg9.24
ko05132	add.AYCG.ctg8.53
ko05132	AYCG.ctg10.444
ko05132	add.AYCG.ctg4.170
ko05132	AYCG.ctg18.229
ko05132	add.AYCG.ctg46.35
ko05132	add.AYCG.ctg43.16
ko05132	AYCG.ctg10.144
ko05132	add.AYCG.ctg10.141
ko05132	add.AYCG.ctg5.229
ko05132	add.AYCG.ctg2.47
ko05132	AYCG.ctg45.11
ko05132	add.AYCG.ctg7.308
ko05132	add.AYCG.ctg20.152
ko05132	AYCG.ctg5.32
ko05132	AYCG.ctg21.208
ko05132	AYCG.ctg5.553
ko05132	AYCG.ctg7.257
ko05132	AYCG.ctg20.74
ko05132	AYCG.ctg51.27
ko05132	add.AYCG.ctg2.250
ko05132	AYCG.ctg36.168
ko05132	AYCG.ctg32.15
ko05132	AYCG.ctg37.13
ko05132	AYCG.ctg14.26
ko05132	AYCG.ctg11.38
ko05132	AYCG.ctg10.15
ko05132	AYCG.ctg4.85
ko05132	add.AYCG.ctg30.72
ko05132	AYCG.ctg7.454
ko05132	AYCG.ctg34.167
ko05132	AYCG.ctg11.250
ko05132	AYCG.ctg3.98
ko05132	AYCG.ctg64.6
ko05132	add.AYCG.ctg5.231
ko05132	AYCG.ctg14.130
ko05132	AYCG.ctg3.348
ko05132	add.AYCG.ctg50.6
