GO	GENE	CLASS
GO:0008284	AYCG.ctg43.69	biological_process
GO:0019836	AYCG.ctg43.69	biological_process
GO:0048193	AYCG.ctg43.69	biological_process
GO:0008608	AYCG.ctg43.69	biological_process
GO:0006415	AYCG.ctg43.69	biological_process
GO:0001934	AYCG.ctg43.69	biological_process
GO:0005157	AYCG.ctg43.69	molecular_function
GO:0004045	AYCG.ctg43.69	molecular_function
GO:0005615	AYCG.ctg43.69	cellular_component
GO:0042729	AYCG.ctg43.69	cellular_component
GO:0016021	AYCG.ctg43.69	cellular_component
GO:0016020	AYCG.ctg43.69	cellular_component
GO:0072686	AYCG.ctg43.69	cellular_component
GO:0005576	AYCG.ctg43.69	cellular_component
GO:0055085	AYCG.ctg29.90	biological_process
GO:0016021	AYCG.ctg29.90	cellular_component
GO:0046983	add.AYCG.ctg27.48	molecular_function
GO:0003677	add.AYCG.ctg27.48	molecular_function
GO:0031072	AYCG.ctg34.665	molecular_function
GO:0051082	AYCG.ctg34.665	molecular_function
GO:0008168	add.AYCG.ctg647.1	molecular_function
GO:0008171	add.AYCG.ctg647.1	molecular_function
GO:0046872	AYCG.ctg31.137	molecular_function
GO:0016746	AYCG.ctg31.137	molecular_function
GO:0006355	add.AYCG.ctg21.133	biological_process
GO:0003700	add.AYCG.ctg21.133	molecular_function
GO:0043565	add.AYCG.ctg21.133	molecular_function
GO:0003723	add.AYCG.ctg21.133	molecular_function
GO:0006468	AYCG.ctg3.41	biological_process
GO:0005515	AYCG.ctg3.41	molecular_function
GO:0005524	AYCG.ctg3.41	molecular_function
GO:0004672	AYCG.ctg3.41	molecular_function
GO:0005975	add.AYCG.ctg27.15	biological_process
GO:0004553	add.AYCG.ctg27.15	molecular_function
GO:0070072	AYCG.ctg97.13	biological_process
GO:0016021	AYCG.ctg97.13	cellular_component
GO:0006468	AYCG.ctg3.68	biological_process
GO:0005524	AYCG.ctg3.68	molecular_function
GO:0004672	AYCG.ctg3.68	molecular_function
GO:0055085	AYCG.ctg36.107	biological_process
GO:0022857	AYCG.ctg36.107	molecular_function
GO:0016021	AYCG.ctg36.107	cellular_component
GO:0007018	AYCG.ctg34.398	biological_process
GO:0008017	AYCG.ctg34.398	molecular_function
GO:0005524	AYCG.ctg34.398	molecular_function
GO:0003777	AYCG.ctg34.398	molecular_function
GO:0009055	AYCG.ctg14.134	molecular_function
GO:0000746	AYCG.ctg2.133	biological_process
GO:0003678	AYCG.ctg2.133	molecular_function
GO:0016818	AYCG.ctg2.133	molecular_function
GO:0005524	AYCG.ctg2.133	molecular_function
GO:0003677	AYCG.ctg2.133	molecular_function
GO:0005515	AYCG.ctg36.125	molecular_function
GO:0005198	AYCG.ctg13.103	molecular_function
GO:0055114	AYCG.ctg6.180	biological_process
GO:0006694	AYCG.ctg6.180	biological_process
GO:0003854	AYCG.ctg6.180	molecular_function
GO:0003824	AYCG.ctg6.180	molecular_function
GO:0016616	AYCG.ctg6.180	molecular_function
GO:0003714	AYCG.ctg10.222	molecular_function
GO:0046872	AYCG.ctg40.43	molecular_function
GO:0031511	AYCG.ctg40.43	cellular_component
GO:0055085	AYCG.ctg19.189	biological_process
GO:0015297	AYCG.ctg19.189	molecular_function
GO:0042910	AYCG.ctg19.189	molecular_function
GO:0016020	AYCG.ctg19.189	cellular_component
GO:0005515	AYCG.ctg32.347	molecular_function
GO:0006468	AYCG.ctg36.100	biological_process
GO:0004674	AYCG.ctg36.100	molecular_function
GO:0005524	AYCG.ctg36.100	molecular_function
GO:0004672	AYCG.ctg36.100	molecular_function
GO:0003676	AYCG.ctg14.334	molecular_function
GO:0055085	AYCG.ctg4.45	biological_process
GO:0015267	AYCG.ctg4.45	molecular_function
GO:0016020	AYCG.ctg4.45	cellular_component
GO:0005515	add.AYCG.ctg18.55	molecular_function
GO:0006284	AYCG.ctg44.2	biological_process
GO:0046983	AYCG.ctg19.137	molecular_function
GO:0016567	AYCG.ctg24.177	biological_process
GO:0000413	AYCG.ctg24.177	biological_process
GO:0004842	AYCG.ctg24.177	molecular_function
GO:0003755	AYCG.ctg24.177	molecular_function
GO:0005737	AYCG.ctg25.269	cellular_component
GO:0005634	AYCG.ctg25.269	cellular_component
GO:0006869	AYCG.ctg10.128	biological_process
GO:0005319	AYCG.ctg10.128	molecular_function
GO:0046872	AYCG.ctg10.128	molecular_function
GO:0015696	AYCG.ctg11.20	biological_process
GO:0008519	AYCG.ctg11.20	molecular_function
GO:0016020	AYCG.ctg11.20	cellular_component
GO:0046983	add.AYCG.ctg26.5	molecular_function
GO:0043093	AYCG.ctg22.119	biological_process
GO:0006355	AYCG.ctg22.119	biological_process
GO:0006260	AYCG.ctg22.119	biological_process
GO:0043565	AYCG.ctg22.119	molecular_function
GO:0003677	AYCG.ctg22.119	molecular_function
GO:0005737	AYCG.ctg22.119	cellular_component
GO:0032981	AYCG.ctg34.409	biological_process
GO:0009512	AYCG.ctg42.2	cellular_component
GO:0006260	AYCG.ctg34.75	biological_process
GO:0003677	AYCG.ctg34.75	molecular_function
GO:0003924	AYCG.ctg34.75	molecular_function
GO:0005525	AYCG.ctg34.75	molecular_function
GO:0016020	AYCG.ctg12.75	cellular_component
GO:0005515	AYCG.ctg32.70	molecular_function
GO:0055114	AYCG.ctg27.163	biological_process
GO:0071704	AYCG.ctg28.219	biological_process
GO:0004553	AYCG.ctg28.219	molecular_function
GO:0006468	AYCG.ctg10.431	biological_process
GO:0055114	AYCG.ctg10.431	biological_process
GO:0016209	AYCG.ctg10.431	molecular_function
GO:0004675	AYCG.ctg10.431	molecular_function
GO:0005524	AYCG.ctg10.431	molecular_function
GO:0016491	AYCG.ctg10.431	molecular_function
GO:0016020	AYCG.ctg10.431	cellular_component
GO:0055085	add.AYCG.ctg28.7	biological_process
GO:0022857	add.AYCG.ctg28.7	molecular_function
GO:0006260	add.AYCG.ctg41.13	biological_process
GO:0006468	AYCG.ctg32.325	biological_process
GO:0005524	AYCG.ctg32.325	molecular_function
GO:0004672	AYCG.ctg32.325	molecular_function
GO:0006511	AYCG.ctg14.100	biological_process
GO:0006352	AYCG.ctg14.100	biological_process
GO:0005515	AYCG.ctg14.100	molecular_function
GO:0003677	AYCG.ctg14.100	molecular_function
GO:0006334	AYCG.ctg24.174	biological_process
GO:0003677	AYCG.ctg24.174	molecular_function
GO:0000786	AYCG.ctg24.174	cellular_component
GO:0045927	add.AYCG.ctg20.64	biological_process
GO:0001522	AYCG.ctg1.11	biological_process
GO:0009451	AYCG.ctg1.11	biological_process
GO:0003723	AYCG.ctg1.11	molecular_function
GO:0009982	AYCG.ctg1.11	molecular_function
GO:0048255	AYCG.ctg29.104	biological_process
GO:0003824	AYCG.ctg29.104	molecular_function
GO:0005515	AYCG.ctg29.104	molecular_function
GO:0008289	AYCG.ctg28.93	molecular_function
GO:0055114	AYCG.ctg1000.1	biological_process
GO:0005506	AYCG.ctg1000.1	molecular_function
GO:0016705	AYCG.ctg1000.1	molecular_function
GO:0020037	AYCG.ctg1000.1	molecular_function
GO:0001522	AYCG.ctg25.451	biological_process
GO:0009451	AYCG.ctg25.451	biological_process
GO:0003723	AYCG.ctg25.451	molecular_function
GO:0009982	AYCG.ctg25.451	molecular_function
GO:0005739	add.AYCG.ctg7.225	cellular_component
GO:0006084	AYCG.ctg28.147	biological_process
GO:0010142	AYCG.ctg28.147	biological_process
GO:0004421	AYCG.ctg28.147	molecular_function
GO:0006468	AYCG.ctg7.742	biological_process
GO:0005515	AYCG.ctg7.742	molecular_function
GO:0005524	AYCG.ctg7.742	molecular_function
GO:0004672	AYCG.ctg7.742	molecular_function
GO:0003924	add.AYCG.ctg27.31	molecular_function
GO:0003724	add.AYCG.ctg27.31	molecular_function
GO:0003723	add.AYCG.ctg27.31	molecular_function
GO:0016887	add.AYCG.ctg27.31	molecular_function
GO:0005524	add.AYCG.ctg27.31	molecular_function
GO:0005525	add.AYCG.ctg27.31	molecular_function
GO:0005515	AYCG.ctg25.128	molecular_function
GO:0033014	AYCG.ctg19.236	biological_process
GO:0004852	AYCG.ctg19.236	molecular_function
GO:0006355	AYCG.ctg3.32	biological_process
GO:0051382	AYCG.ctg3.32	biological_process
GO:0003700	AYCG.ctg3.32	molecular_function
GO:0003677	AYCG.ctg3.32	molecular_function
GO:0000776	AYCG.ctg3.32	cellular_component
GO:0070122	AYCG.ctg27.7	molecular_function
GO:0008237	AYCG.ctg27.7	molecular_function
GO:0005515	AYCG.ctg27.7	molecular_function
GO:0006397	add.AYCG.ctg13.56	biological_process
GO:0030001	add.AYCG.ctg9.223	biological_process
GO:0046872	add.AYCG.ctg9.223	molecular_function
GO:0006811	add.AYCG.ctg21.255	biological_process
GO:0055085	add.AYCG.ctg21.255	biological_process
GO:0005216	add.AYCG.ctg21.255	molecular_function
GO:0016020	add.AYCG.ctg21.255	cellular_component
GO:0004252	AYCG.ctg16.173	molecular_function
GO:0016021	AYCG.ctg16.173	cellular_component
GO:0009405	add.AYCG.ctg704.3	biological_process
GO:0016020	add.AYCG.ctg704.3	cellular_component
GO:0005515	add.AYCG.ctg32.146	molecular_function
GO:0016301	AYCG.ctg21.250	molecular_function
GO:0005524	AYCG.ctg21.250	molecular_function
GO:0003824	AYCG.ctg24.365	molecular_function
GO:0051536	AYCG.ctg24.365	molecular_function
GO:0051539	AYCG.ctg24.365	molecular_function
GO:0035596	AYCG.ctg24.365	molecular_function
GO:0005515	add.AYCG.ctg50.31	molecular_function
GO:0015979	AYCG.ctg407.1	biological_process
GO:0005509	AYCG.ctg407.1	molecular_function
GO:0009523	AYCG.ctg407.1	cellular_component
GO:0019898	AYCG.ctg407.1	cellular_component
GO:0009654	AYCG.ctg407.1	cellular_component
GO:0006813	AYCG.ctg3.572	biological_process
GO:0030955	AYCG.ctg3.572	molecular_function
GO:0005515	AYCG.ctg3.572	molecular_function
GO:0005249	AYCG.ctg3.572	molecular_function
GO:0016409	AYCG.ctg3.572	molecular_function
GO:0016021	AYCG.ctg3.572	cellular_component
GO:0055114	AYCG.ctg15.78	biological_process
GO:0005507	AYCG.ctg15.78	molecular_function
GO:0016491	AYCG.ctg15.78	molecular_function
GO:0009055	AYCG.ctg50.80	molecular_function
GO:0016787	AYCG.ctg11.106	molecular_function
GO:0005524	AYCG.ctg11.106	molecular_function
GO:0003677	AYCG.ctg11.106	molecular_function
GO:0008194	add.AYCG.ctg3.120	molecular_function
GO:0006508	add.AYCG.ctg9.25	biological_process
GO:0008236	add.AYCG.ctg9.25	molecular_function
GO:0006508	AYCG.ctg29.59	biological_process
GO:0004185	AYCG.ctg29.59	molecular_function
GO:0005515	add.AYCG.ctg24.214	molecular_function
GO:0046872	AYCG.ctg34.429	molecular_function
GO:0008270	AYCG.ctg34.429	molecular_function
GO:0005975	AYCG.ctg10.11	biological_process
GO:0004650	AYCG.ctg10.11	molecular_function
GO:0006355	AYCG.ctg38.28	biological_process
GO:0043565	AYCG.ctg38.28	molecular_function
GO:0003700	AYCG.ctg38.28	molecular_function
GO:0015078	AYCG.ctg38.28	molecular_function
GO:0033179	AYCG.ctg38.28	cellular_component
GO:0006508	AYCG.ctg1.114	biological_process
GO:0004185	AYCG.ctg1.114	molecular_function
GO:0007018	AYCG.ctg31.293	biological_process
GO:0008017	AYCG.ctg31.293	molecular_function
GO:0005524	AYCG.ctg31.293	molecular_function
GO:0003777	AYCG.ctg31.293	molecular_function
GO:0044237	AYCG.ctg12.106	biological_process
GO:0006260	AYCG.ctg27.167	biological_process
GO:0003677	AYCG.ctg27.167	molecular_function
GO:0005664	AYCG.ctg27.167	cellular_component
GO:0006481	AYCG.ctg6.153	biological_process
GO:0004671	AYCG.ctg6.153	molecular_function
GO:0016021	AYCG.ctg6.153	cellular_component
GO:0055114	AYCG.ctg23.255	biological_process
GO:0016616	AYCG.ctg23.255	molecular_function
GO:0016491	AYCG.ctg23.255	molecular_function
GO:0006355	AYCG.ctg3.17	biological_process
GO:0003700	AYCG.ctg3.17	molecular_function
GO:0043565	AYCG.ctg3.17	molecular_function
GO:0005515	add.AYCG.ctg14.82	molecular_function
GO:0005515	AYCG.ctg19.105	molecular_function
GO:0005515	AYCG.ctg569.1	molecular_function
GO:0046872	AYCG.ctg29.191	molecular_function
GO:0006508	add.AYCG.ctg16.52	biological_process
GO:0016032	add.AYCG.ctg16.52	biological_process
GO:0008233	add.AYCG.ctg16.52	molecular_function
GO:0015979	AYCG.ctg3.219	biological_process
GO:0005515	AYCG.ctg3.219	molecular_function
GO:0009539	AYCG.ctg3.219	cellular_component
GO:0009523	AYCG.ctg3.219	cellular_component
GO:0006397	AYCG.ctg14.321	biological_process
GO:0006508	AYCG.ctg31.153	biological_process
GO:0008236	AYCG.ctg31.153	molecular_function
GO:0016787	AYCG.ctg22.53	molecular_function
GO:0003677	AYCG.ctg22.53	molecular_function
GO:0005524	AYCG.ctg22.53	molecular_function
GO:0003676	AYCG.ctg22.53	molecular_function
GO:0004386	AYCG.ctg22.53	molecular_function
GO:0015689	add.AYCG.ctg23.160	biological_process
GO:0015098	add.AYCG.ctg23.160	molecular_function
GO:0043130	add.AYCG.ctg23.160	molecular_function
GO:0005515	add.AYCG.ctg23.160	molecular_function
GO:0006310	AYCG.ctg6.364	biological_process
GO:0006281	AYCG.ctg6.364	biological_process
GO:0019079	AYCG.ctg6.364	biological_process
GO:0006355	AYCG.ctg6.364	biological_process
GO:0009378	AYCG.ctg6.364	molecular_function
GO:0008134	AYCG.ctg6.364	molecular_function
GO:0003724	AYCG.ctg6.364	molecular_function
GO:0003723	AYCG.ctg6.364	molecular_function
GO:0016887	AYCG.ctg6.364	molecular_function
GO:0003678	AYCG.ctg6.364	molecular_function
GO:0005524	AYCG.ctg6.364	molecular_function
GO:0006457	add.AYCG.ctg64.1	biological_process
GO:0051082	add.AYCG.ctg64.1	molecular_function
GO:0005524	add.AYCG.ctg64.1	molecular_function
GO:0055085	add.AYCG.ctg1.115	biological_process
GO:0015297	add.AYCG.ctg1.115	molecular_function
GO:0042910	add.AYCG.ctg1.115	molecular_function
GO:0016020	add.AYCG.ctg1.115	cellular_component
GO:0006468	add.AYCG.ctg34.120	biological_process
GO:0005524	add.AYCG.ctg34.120	molecular_function
GO:0004672	add.AYCG.ctg34.120	molecular_function
GO:0035556	add.AYCG.ctg43.6	biological_process
GO:0006355	AYCG.ctg31.321	biological_process
GO:0003690	AYCG.ctg31.321	molecular_function
GO:0005515	AYCG.ctg34.626	molecular_function
GO:0070072	AYCG.ctg13.10	biological_process
GO:0016021	AYCG.ctg13.10	cellular_component
GO:0005576	AYCG.ctg13.10	cellular_component
GO:0031011	AYCG.ctg13.10	cellular_component
GO:0008168	AYCG.ctg7.658	molecular_function
GO:0016787	AYCG.ctg1.526	molecular_function
GO:0005524	AYCG.ctg1.526	molecular_function
GO:0003676	AYCG.ctg1.526	molecular_function
GO:0003677	AYCG.ctg1.526	molecular_function
GO:0006811	AYCG.ctg5.437	biological_process
GO:0055085	AYCG.ctg5.437	biological_process
GO:0005216	AYCG.ctg5.437	molecular_function
GO:0005509	AYCG.ctg5.437	molecular_function
GO:0016020	AYCG.ctg5.437	cellular_component
GO:0016787	AYCG.ctg16.130	molecular_function
GO:0005524	AYCG.ctg16.130	molecular_function
GO:0003677	AYCG.ctg16.130	molecular_function
GO:0008168	AYCG.ctg19.203	molecular_function
GO:0004252	AYCG.ctg47.26	molecular_function
GO:0005886	AYCG.ctg47.26	cellular_component
GO:0006457	AYCG.ctg14.453	biological_process
GO:0048870	AYCG.ctg14.453	biological_process
GO:0070840	AYCG.ctg14.453	molecular_function
GO:0008134	AYCG.ctg14.453	molecular_function
GO:0051087	AYCG.ctg14.453	molecular_function
GO:0000774	AYCG.ctg14.453	molecular_function
GO:0042803	AYCG.ctg14.453	molecular_function
GO:0031514	AYCG.ctg14.453	cellular_component
GO:0006468	AYCG.ctg1.721	biological_process
GO:0005524	AYCG.ctg1.721	molecular_function
GO:0004672	AYCG.ctg1.721	molecular_function
GO:0008270	AYCG.ctg30.64	molecular_function
GO:0000278	add.AYCG.ctg7.349	biological_process
GO:0006281	add.AYCG.ctg7.349	biological_process
GO:0051382	add.AYCG.ctg7.349	biological_process
GO:0003677	add.AYCG.ctg7.349	molecular_function
GO:0055085	AYCG.ctg31.183	biological_process
GO:0022857	AYCG.ctg31.183	molecular_function
GO:0016021	AYCG.ctg31.183	cellular_component
GO:0016567	add.AYCG.ctg11.12	biological_process
GO:0004842	add.AYCG.ctg11.12	molecular_function
GO:0008270	add.AYCG.ctg11.12	molecular_function
GO:0005515	add.AYCG.ctg11.12	molecular_function
GO:0016020	AYCG.ctg57.74	cellular_component
GO:0006355	AYCG.ctg14.79	biological_process
GO:0003700	AYCG.ctg14.79	molecular_function
GO:0046983	AYCG.ctg14.79	molecular_function
GO:0005667	AYCG.ctg14.79	cellular_component
GO:0004317	add.AYCG.ctg22.52	molecular_function
GO:0006412	AYCG.ctg24.105	biological_process
GO:0003735	AYCG.ctg24.105	molecular_function
GO:0005840	AYCG.ctg24.105	cellular_component
GO:0055114	AYCG.ctg1490.1	biological_process
GO:0005506	AYCG.ctg1490.1	molecular_function
GO:0016705	AYCG.ctg1490.1	molecular_function
GO:0020037	AYCG.ctg1490.1	molecular_function
GO:0007018	AYCG.ctg9.30	biological_process
GO:0008017	AYCG.ctg9.30	molecular_function
GO:0005524	AYCG.ctg9.30	molecular_function
GO:0003777	AYCG.ctg9.30	molecular_function
GO:0006355	AYCG.ctg4.573	biological_process
GO:0003677	AYCG.ctg4.573	molecular_function
GO:0005634	AYCG.ctg4.573	cellular_component
GO:0003924	add.AYCG.ctg36.8	molecular_function
GO:0005515	add.AYCG.ctg36.8	molecular_function
GO:0005525	add.AYCG.ctg36.8	molecular_function
GO:0006506	AYCG.ctg18.260	biological_process
GO:0016021	AYCG.ctg18.260	cellular_component
GO:0005515	AYCG.ctg32.334	molecular_function
GO:0015986	AYCG.ctg23.213	biological_process
GO:0019882	AYCG.ctg8.116	biological_process
GO:0006914	AYCG.ctg8.116	biological_process
GO:0006955	AYCG.ctg8.116	biological_process
GO:0006355	AYCG.ctg8.116	biological_process
GO:0006886	AYCG.ctg8.116	biological_process
GO:0043565	AYCG.ctg8.116	molecular_function
GO:0042289	AYCG.ctg8.116	molecular_function
GO:0003677	AYCG.ctg8.116	molecular_function
GO:0016020	AYCG.ctg8.116	cellular_component
GO:0018342	AYCG.ctg10.75	biological_process
GO:0008318	AYCG.ctg10.75	molecular_function
GO:0005515	AYCG.ctg10.75	molecular_function
GO:0055114	AYCG.ctg17.96	biological_process
GO:0046872	AYCG.ctg17.96	molecular_function
GO:0016702	AYCG.ctg17.96	molecular_function
GO:0005515	AYCG.ctg17.96	molecular_function
GO:0030001	AYCG.ctg14.264	biological_process
GO:0055114	AYCG.ctg14.264	biological_process
GO:0046872	AYCG.ctg14.264	molecular_function
GO:0016491	AYCG.ctg14.264	molecular_function
GO:0005515	AYCG.ctg2.564	molecular_function
GO:0006355	AYCG.ctg20.484	biological_process
GO:0003677	AYCG.ctg20.484	molecular_function
GO:0019310	AYCG.ctg77.5	biological_process
GO:0055114	AYCG.ctg77.5	biological_process
GO:0005515	AYCG.ctg77.5	molecular_function
GO:0005506	AYCG.ctg77.5	molecular_function
GO:0050113	AYCG.ctg77.5	molecular_function
GO:0005737	AYCG.ctg77.5	cellular_component
GO:0055114	AYCG.ctg4.561	biological_process
GO:0006979	AYCG.ctg4.561	biological_process
GO:0004601	AYCG.ctg4.561	molecular_function
GO:0020037	AYCG.ctg4.561	molecular_function
GO:0051604	add.AYCG.ctg31.113	biological_process
GO:0031145	add.AYCG.ctg31.113	biological_process
GO:0016151	add.AYCG.ctg31.113	molecular_function
GO:0043130	add.AYCG.ctg31.113	molecular_function
GO:0008270	add.AYCG.ctg31.113	molecular_function
GO:0046872	add.AYCG.ctg31.113	molecular_function
GO:0005680	add.AYCG.ctg31.113	cellular_component
GO:0006355	AYCG.ctg24.312	biological_process
GO:0043565	AYCG.ctg24.312	molecular_function
GO:0003677	AYCG.ctg24.312	molecular_function
GO:0005887	AYCG.ctg24.312	cellular_component
GO:0006629	AYCG.ctg20.96	biological_process
GO:0016042	AYCG.ctg20.96	biological_process
GO:0009733	add.AYCG.ctg2.37	biological_process
GO:0004252	AYCG.ctg32.266	molecular_function
GO:0016021	AYCG.ctg32.266	cellular_component
GO:0006468	AYCG.ctg25.142	biological_process
GO:0005524	AYCG.ctg25.142	molecular_function
GO:0004672	AYCG.ctg25.142	molecular_function
GO:0005515	AYCG.ctg44.13	molecular_function
GO:0016791	AYCG.ctg7.654	molecular_function
GO:0051604	add.AYCG.ctg27.27	biological_process
GO:0006281	add.AYCG.ctg27.27	biological_process
GO:0031145	add.AYCG.ctg27.27	biological_process
GO:0006260	add.AYCG.ctg27.27	biological_process
GO:0016151	add.AYCG.ctg27.27	molecular_function
GO:0008270	add.AYCG.ctg27.27	molecular_function
GO:0003911	add.AYCG.ctg27.27	molecular_function
GO:0003911	add.AYCG.ctg27.27	molecular_function
GO:0046872	add.AYCG.ctg27.27	molecular_function
GO:0005680	add.AYCG.ctg27.27	cellular_component
GO:0055114	AYCG.ctg12.268	biological_process
GO:0055085	AYCG.ctg7.602	biological_process
GO:0016021	AYCG.ctg7.602	cellular_component
GO:0005886	AYCG.ctg7.602	cellular_component
GO:0006417	AYCG.ctg2.227	biological_process
GO:0045182	AYCG.ctg2.227	molecular_function
GO:0008270	AYCG.ctg2.227	molecular_function
GO:0005515	AYCG.ctg2.227	molecular_function
GO:0005739	AYCG.ctg2.227	cellular_component
GO:0008168	AYCG.ctg24.351	molecular_function
GO:0016567	AYCG.ctg12.290	biological_process
GO:0004842	AYCG.ctg12.290	molecular_function
GO:0006890	AYCG.ctg34.210	biological_process
GO:0016192	AYCG.ctg34.210	biological_process
GO:0019064	AYCG.ctg34.210	biological_process
GO:0006886	AYCG.ctg34.210	biological_process
GO:0045927	AYCG.ctg34.210	biological_process
GO:0008855	AYCG.ctg34.210	molecular_function
GO:0005484	AYCG.ctg34.210	molecular_function
